"ensembl_gene_id","external_gene_name","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name"
"ENSMUSG00000123815","","",""
"ENSMUSG00000123858","","",""
"ENSMUSG00000140225","","",""
"ENSMUSG00000123866","","",""
"ENSMUSG00000105146","Gm35409","",""
"ENSMUSG00000123879","","",""
"ENSMUSG00000081958","Gm11594","",""
"ENSMUSG00000084211","Gm11949","",""
"ENSMUSG00000123882","","",""
"ENSMUSG00000084310","Gm11950","",""
"ENSMUSG00000120795","Gm56990","",""
"ENSMUSG00000079889","Gm11951","",""
"ENSMUSG00000140245","","",""
"ENSMUSG00000056579","Tug1","ENSG00000253352","TUG1"
"ENSMUSG00000140250","","",""
"ENSMUSG00000123938","","",""
"ENSMUSG00000103013","Gm37503","",""
"ENSMUSG00000123974","","",""
"ENSMUSG00000123976","","",""
"ENSMUSG00000006301","Tmbim1","ENSG00000135926","TMBIM1"
"ENSMUSG00000140267","","",""
"ENSMUSG00000123986","","",""
"ENSMUSG00000140274","","",""
"ENSMUSG00000140288","","",""
"ENSMUSG00000120644","Gm56789","",""
"ENSMUSG00000123995","","",""
"ENSMUSG00000140319","","",""
"ENSMUSG00000124005","","",""
"ENSMUSG00000124025","","",""
"ENSMUSG00000140322","","",""
"ENSMUSG00000124051","","",""
"ENSMUSG00002076122","Gm55121","",""
"ENSMUSG00000002897","Il17ra","ENSG00000177663","IL17RA"
"ENSMUSG00000140331","Gm19439","",""
"ENSMUSG00000121740","4930403O15Rik","",""
"ENSMUSG00000124063","","",""
"ENSMUSG00000044633","B530045E10Rik","",""
"ENSMUSG00002075304","Gm56423","",""
"ENSMUSG00002076556","Gm56424","",""
"ENSMUSG00000140354","","",""
"ENSMUSG00002076847","Gm56425","",""
"ENSMUSG00002075685","Gm56426","",""
"ENSMUSG00000034543","Morc2a","ENSG00000133422","MORC2"
"ENSMUSG00000140360","","",""
"ENSMUSG00000124186","","",""
"ENSMUSG00000140393","","",""
"ENSMUSG00000084754","Gm12532","",""
"ENSMUSG00000112477","Gm48657","",""
"ENSMUSG00000094626","Tmem121b","ENSG00000183307","TMEM121B"
"ENSMUSG00000124211","","",""
"ENSMUSG00000058979","Hdhd5","ENSG00000069998","HDHD5"
"ENSMUSG00000111514","E230014E18Rik","",""
"ENSMUSG00000140401","","",""
"ENSMUSG00000140422","","",""
"ENSMUSG00000120557","Gm56961","",""
"ENSMUSG00000140423","","",""
"ENSMUSG00000124265","","",""
"ENSMUSG00000140474","","",""
"ENSMUSG00002075134","Gm56358","",""
"ENSMUSG00000140476","","",""
"ENSMUSG00000124275","","",""
"ENSMUSG00000078630","Tomt","ENSG00000284844","TOMT"
"ENSMUSG00000140510","","",""
"ENSMUSG00000140513","","",""
"ENSMUSG00000105767","Gm43607","",""
"ENSMUSG00000101969","Gm20125","",""
"ENSMUSG00000104102","Gm32496","",""
"ENSMUSG00000140563","","",""
"ENSMUSG00000093739","Gm20692","",""
"ENSMUSG00000030842","Lamtor1","ENSG00000149357","LAMTOR1"
"ENSMUSG00000140580","","",""
"ENSMUSG00002075013","Gm56000","ENSG00000202341","RNU6-1051P"
"ENSMUSG00000140587","","",""
"ENSMUSG00000121601","","",""
"ENSMUSG00000107430","Gm31532","",""
"ENSMUSG00000107901","Gm44074","",""
"ENSMUSG00000140594","","",""
"ENSMUSG00000126270","","",""
"ENSMUSG00000107580","Gm44124","",""
"ENSMUSG00000039419","Cntnap2","ENSG00000174469","CNTNAP2"
"ENSMUSG00000035024","Ncapd3","ENSG00000151503","NCAPD3"
"ENSMUSG00000140628","","",""
"ENSMUSG00000140633","","",""
"ENSMUSG00000105075","Mark1-ps2","",""
"ENSMUSG00000140654","","",""
"ENSMUSG00000140669","","",""
"ENSMUSG00000136032","Mark1-ps2","",""
"ENSMUSG00000064307","Lrrc51","ENSG00000184154","LRRC51"
"ENSMUSG00000099931","Gm29358","",""
"ENSMUSG00000124331","","",""
"ENSMUSG00000103403","Gm37931","",""
"ENSMUSG00000124364","","",""
"ENSMUSG00000033364","Usp37","ENSG00000135913","USP37"
"ENSMUSG00000098548","Mir6996","",""
"ENSMUSG00000087163","Gm16230","",""
"ENSMUSG00000037279","Ovol2","ENSG00000125850","OVOL2"
"ENSMUSG00000140679","","",""
"ENSMUSG00000140699","","",""
"ENSMUSG00000140711","","",""
"ENSMUSG00000120078","Gm40124","",""
"ENSMUSG00000124371","","",""
"ENSMUSG00000112730","4930567K20Rik","",""
"ENSMUSG00000096935","1700113A16Rik","",""
"ENSMUSG00000124392","","",""
"ENSMUSG00000082864","Gm13358","",""
"ENSMUSG00000103562","2810405F15Rik","",""
"ENSMUSG00000124398","","",""
"ENSMUSG00000081787","Gm13991","",""
"ENSMUSG00000082711","Gm12987","",""
"ENSMUSG00000083054","Gm12986","",""
"ENSMUSG00000092747","Gm22180","",""
"ENSMUSG00000036921","Tex46","ENSG00000227868","TEX46"
"ENSMUSG00000124407","","",""
"ENSMUSG00002076258","Gm56427","ENSG00000201570","RNU4-56P"
"ENSMUSG00000105473","Mark1-ps1","",""
"ENSMUSG00000083015","Gm16518","",""
"ENSMUSG00000124424","","",""
"ENSMUSG00000082897","Gm11982","",""
"ENSMUSG00000129053","","",""
"ENSMUSG00000026883","Dab2ip","ENSG00000136848","DAB2IP"
"ENSMUSG00000107729","B230112I24Rik","",""
"ENSMUSG00000082333","Gm11984","",""
"ENSMUSG00000112265","Gm34983","",""
"ENSMUSG00000070683","Lactbl1","ENSG00000215906","LACTBL1"
"ENSMUSG00000107858","Gm43879","",""
"ENSMUSG00000099102","Gm11983","",""
"ENSMUSG00000117149","Gm49919","",""
"ENSMUSG00000108070","Gm43872","",""
"ENSMUSG00000057113","Npm1","",""
"ENSMUSG00000107643","Gm43885","",""
"ENSMUSG00000099747","1700025K24Rik","",""
"ENSMUSG00000108146","Gm43889","",""
"ENSMUSG00000107779","Gm43874","",""
"ENSMUSG00000140744","","",""
"ENSMUSG00000108008","Gm43869","",""
"ENSMUSG00000107414","6330419E04Rik","",""
"ENSMUSG00000140751","","",""
"ENSMUSG00000107433","Gm43882","",""
"ENSMUSG00000103119","Gm37583","",""
"ENSMUSG00000140757","","",""
"ENSMUSG00000108123","Gm43884","",""
"ENSMUSG00002076819","Gm56212","ENSG00000222240","RN7SKP156"
"ENSMUSG00000124449","","",""
"ENSMUSG00002075619","Gm56213","",""
"ENSMUSG00000107886","Gm43880","",""
"ENSMUSG00000140764","","",""
"ENSMUSG00000108055","Gm43876","",""
"ENSMUSG00000049225","Pdp1","ENSG00000164951","PDP1"
"ENSMUSG00000107515","Gm43886","",""
"ENSMUSG00000066306","Numa1","ENSG00000137497","NUMA1"
"ENSMUSG00000140769","","",""
"ENSMUSG00002076345","Gm54627","",""
"ENSMUSG00000124465","","",""
"ENSMUSG00000140780","","",""
"ENSMUSG00000107913","Gm43871","",""
"ENSMUSG00000107606","Gm43873","",""
"ENSMUSG00000085754","Gm15886","",""
"ENSMUSG00000107571","Gm43877","",""
"ENSMUSG00000107782","Gm43888","",""
"ENSMUSG00000108189","Gm43887","",""
"ENSMUSG00000107712","Gm43870","",""
"ENSMUSG00000107442","Gm43881","",""
"ENSMUSG00000089538","Gm25161","",""
"ENSMUSG00000107454","Gm43875","",""
"ENSMUSG00000124466","","",""
"ENSMUSG00000116896","Gm49792","",""
"ENSMUSG00000079575","Rbpj-ps3","",""
"ENSMUSG00000112082","Gm35035","",""
"ENSMUSG00000122713","","",""
"ENSMUSG00000107725","Gm18484","",""
"ENSMUSG00000107532","Gm35931","",""
"ENSMUSG00000108217","Gm43883","",""
"ENSMUSG00000116649","Gm49780","",""
"ENSMUSG00000107952","Gm6352","",""
"ENSMUSG00000135187","","",""
"ENSMUSG00000121931","","",""
"ENSMUSG00000121932","","",""
"ENSMUSG00000117156","Gm49904","",""
"ENSMUSG00000124491","","",""
"ENSMUSG00000107853","Gm18584","",""
"ENSMUSG00000124504","","",""
"ENSMUSG00000138611","","",""
"ENSMUSG00000124506","","",""
"ENSMUSG00000029686","Cul1","ENSG00000055130","CUL1"
"ENSMUSG00000124520","","",""
"ENSMUSG00000049488","Tmem67","ENSG00000164953","TMEM67"
"ENSMUSG00000110874","D030045P18Rik","",""
"ENSMUSG00000140813","","",""
"ENSMUSG00000105784","Gm35065","",""
"ENSMUSG00000124563","","",""
"ENSMUSG00000117275","Gm50047","",""
"ENSMUSG00000124570","","",""
"ENSMUSG00000117637","Gm30091","",""
"ENSMUSG00000124607","","",""
"ENSMUSG00000121883","","",""
"ENSMUSG00000092390","Gm20541","",""
"ENSMUSG00000092461","Gm18833","",""
"ENSMUSG00000103041","Gm37305","",""
"ENSMUSG00000117207","Gm18784","",""
"ENSMUSG00000140165","","",""
"ENSMUSG00000066958","Gm16391","",""
"ENSMUSG00000143956","","",""
"ENSMUSG00000104835","Gm5547","",""
"ENSMUSG00000124623","","",""
"ENSMUSG00000116532","Gm5232","",""
"ENSMUSG00000140131","","",""
"ENSMUSG00000124624","","",""
"ENSMUSG00000124632","","",""
"ENSMUSG00000120118","Gm34267","",""
"ENSMUSG00000103227","Gm37733","",""
"ENSMUSG00000116670","Gm49752","",""
"ENSMUSG00000026174","Cnot9","ENSG00000144580","CNOT9"
"ENSMUSG00000093776","Vmn2r-ps120","",""
"ENSMUSG00000099902","Gm12115","",""
"ENSMUSG00000040610","Tlx3","ENSG00000164438","TLX3"
"ENSMUSG00000116587","Gm49753","",""
"ENSMUSG00000041986","Elmod1","ENSG00000110675","ELMOD1"
"ENSMUSG00000091550","Gm6811","",""
"ENSMUSG00000098456","Gm12117","",""
"ENSMUSG00000124663","","",""
"ENSMUSG00000018925","Heatr9","ENSG00000270379","HEATR9"
"ENSMUSG00000102080","Gm5092","",""
"ENSMUSG00000124667","","",""
"ENSMUSG00000124694","","",""
"ENSMUSG00000112928","Gm47710","",""
"ENSMUSG00000124701","","",""
"ENSMUSG00000026173","Plcd4","ENSG00000115556","PLCD4"
"ENSMUSG00000124711","","",""
"ENSMUSG00000096857","Gm7732","",""
"ENSMUSG00000124713","","",""
"ENSMUSG00000119339","Gm23247","",""
"ENSMUSG00000138281","","",""
"ENSMUSG00000035042","Ccl5","ENSG00000271503","CCL5"
"ENSMUSG00000029687","Ezh2","ENSG00000106462","EZH2"
"ENSMUSG00000032336","Nptn","ENSG00000156642","NPTN"
"ENSMUSG00000112346","Gm48768","",""
"ENSMUSG00000094582","Gm7736","",""
"ENSMUSG00000136581","","",""
"ENSMUSG00000019122","Ccl9","ENSG00000275718","CCL15"
"ENSMUSG00000019122","Ccl9","ENSG00000274736","CCL23"
"ENSMUSG00000100191","Gm7740","",""
"ENSMUSG00000128968","","",""
"ENSMUSG00000140856","","",""
"ENSMUSG00000140863","","",""
"ENSMUSG00000110150","Gm8523","",""
"ENSMUSG00000140867","","",""
"ENSMUSG00000109872","Gm45312","",""
"ENSMUSG00000140875","","",""
"ENSMUSG00000110287","Gm45313","",""
"ENSMUSG00000095963","Gm7742","",""
"ENSMUSG00000140881","","",""
"ENSMUSG00000140895","","",""
"ENSMUSG00000070427","Il18bp","ENSG00000137496","IL18BP"
"ENSMUSG00000131679","","",""
"ENSMUSG00000124732","","",""
"ENSMUSG00000140897","","",""
"ENSMUSG00000018927","Ccl6","ENSG00000275718","CCL15"
"ENSMUSG00000018927","Ccl6","ENSG00000274736","CCL23"
"ENSMUSG00000117326","4930564C03Rik","",""
"ENSMUSG00000124755","","",""
"ENSMUSG00000140903","","",""
"ENSMUSG00000132240","4930564C03Rik","",""
"ENSMUSG00000124778","","",""
"ENSMUSG00000140906","","",""
"ENSMUSG00000112641","Gm40709","",""
"ENSMUSG00000117472","Gm4601","",""
"ENSMUSG00000052137","Rbm12b2","ENSG00000183808","RBM12B"
"ENSMUSG00000128020","","",""
"ENSMUSG00000140908","","",""
"ENSMUSG00000140909","","",""
"ENSMUSG00000105355","Gm40117","",""
"ENSMUSG00000117962","Gm6402","",""
"ENSMUSG00000000982","Ccl3","ENSG00000276085","CCL3L3"
"ENSMUSG00000000982","Ccl3","ENSG00000277632","CCL3"
"ENSMUSG00000000982","Ccl3","ENSG00000275385","CCL18"
"ENSMUSG00000083672","Kpna2-ps","",""
"ENSMUSG00000046637","Ttc34","ENSG00000215912","TTC34"
"ENSMUSG00000123753","","",""
"ENSMUSG00000083534","H2-M6-ps","",""
"ENSMUSG00000132317","","",""
"ENSMUSG00000124811","","",""
"ENSMUSG00000018930","Ccl4","ENSG00000276070","CCL4L2"
"ENSMUSG00000018930","Ccl4","ENSG00000275302","CCL4"
"ENSMUSG00000070426","Rnf121","ENSG00000137522","RNF121"
"ENSMUSG00000112924","4930579P08Rik","",""
"ENSMUSG00000058183","Mmel1","ENSG00000142606","MMEL1"
"ENSMUSG00000083664","Gm11433","",""
"ENSMUSG00000100198","1700030O20Rik","",""
"ENSMUSG00000083932","Atp5k-ps3","",""
"ENSMUSG00000081449","Gm11432","",""
"ENSMUSG00000081906","Rpl9-ps1","",""
"ENSMUSG00000020936","Nmt1","ENSG00000136448","NMT1"
"ENSMUSG00000124867","","",""
"ENSMUSG00000124882","","",""
"ENSMUSG00000124883","","",""
"ENSMUSG00000120873","3300002P09Rik","",""
"ENSMUSG00000124946","","",""
"ENSMUSG00000092270","Gm7031","",""
"ENSMUSG00000112134","Gm40723","",""
"ENSMUSG00000129807","","",""
"ENSMUSG00000092340","Or11a2-ps1","",""
"ENSMUSG00000092591","Gm20429","",""
"ENSMUSG00000120698","Gm56985","",""
"ENSMUSG00000098515","Gm27195","",""
"ENSMUSG00000124969","","",""
"ENSMUSG00000140957","","",""
"ENSMUSG00000125004","","",""
"ENSMUSG00000140972","","",""
"ENSMUSG00000125006","","",""
"ENSMUSG00000141005","","",""
"ENSMUSG00000125026","","",""
"ENSMUSG00000141060","","",""
"ENSMUSG00000141079","","",""
"ENSMUSG00000125027","","",""
"ENSMUSG00000032280","Tle3","ENSG00000140332","TLE3"
"ENSMUSG00000125042","","",""
"ENSMUSG00000020937","Plcd3","ENSG00000161714","PLCD3"
"ENSMUSG00000092512","Gm4152","",""
"ENSMUSG00000125282","","",""
"ENSMUSG00000125046","","",""
"ENSMUSG00000141101","","",""
"ENSMUSG00000112398","9230102K24Rik","",""
"ENSMUSG00000092253","H2-Q3","",""
"ENSMUSG00000120149","Gm36180","",""
"ENSMUSG00000121770","","",""
"ENSMUSG00000141135","","",""
"ENSMUSG00000141150","","",""
"ENSMUSG00000092304","Gm20530","",""
"ENSMUSG00000141152","","",""
"ENSMUSG00000073405","H2-T11-ps","",""
"ENSMUSG00000125089","","",""
"ENSMUSG00000125090","","",""
"ENSMUSG00000141153","","",""
"ENSMUSG00000112360","Gm48614","",""
"ENSMUSG00000141160","","",""
"ENSMUSG00000133261","","",""
"ENSMUSG00000099481","Xndc1","",""
"ENSMUSG00000073980","Gm9574","",""
"ENSMUSG00000124328","","",""
"ENSMUSG00000125121","","",""
"ENSMUSG00000092289","Gm6659","",""
"ENSMUSG00000125133","","",""
"ENSMUSG00000141166","","",""
"ENSMUSG00000092374","Gm6623","",""
"ENSMUSG00000125181","","",""
"ENSMUSG00000092457","Gm8835","",""
"ENSMUSG00000125187","","",""
"ENSMUSG00000120952","2010002M09Rik","",""
"ENSMUSG00000047692","4930533K18Rik","",""
"ENSMUSG00000141839","","",""
"ENSMUSG00000106168","Gm43538","",""
"ENSMUSG00000141192","","",""
"ENSMUSG00000102476","Gm37245","",""
"ENSMUSG00000101932","Gm10074","",""
"ENSMUSG00000101756","Gm29402","",""
"ENSMUSG00000092612","Gm18604","",""
"ENSMUSG00000116704","Gm5491","",""
"ENSMUSG00000141229","","",""
"ENSMUSG00000122949","","",""
"ENSMUSG00000141245","","",""
"ENSMUSG00000049832","Rbx1-ps","",""
"ENSMUSG00000092284","Gm8801","",""
"ENSMUSG00000048878","Hexim1","ENSG00000186834","HEXIM1"
"ENSMUSG00000097639","Platr4","",""
"ENSMUSG00000030649","Anapc15","",""
"ENSMUSG00000043372","Hexim2","ENSG00000168517","HEXIM2"
"ENSMUSG00000092571","Gm4134","",""
"ENSMUSG00000125539","","",""
"ENSMUSG00000115221","Gm49121","",""
"ENSMUSG00000138319","","",""
"ENSMUSG00000099476","4930488N24Rik","",""
"ENSMUSG00000125207","","",""
"ENSMUSG00000123621","","",""
"ENSMUSG00000112662","Gm47922","",""
"ENSMUSG00000117256","Gm5497","",""
"ENSMUSG00000055805","Fmnl1","ENSG00000184922","FMNL1"
"ENSMUSG00000133257","","",""
"ENSMUSG00000117522","Gm50041","",""
"ENSMUSG00000125221","","",""
"ENSMUSG00000092577","Gm7393","",""
"ENSMUSG00000125229","","",""
"ENSMUSG00000134858","","",""
"ENSMUSG00000120178","Gm53617","",""
"ENSMUSG00000117518","Gpx4-ps1","",""
"ENSMUSG00000125905","","",""
"ENSMUSG00000098438","Gm27178","",""
"ENSMUSG00000136220","","",""
"ENSMUSG00000026135","Zfp142","ENSG00000115568","ZNF142"
"ENSMUSG00000061728","Btnl7-ps","",""
"ENSMUSG00000125251","","",""
"ENSMUSG00000124316","","",""
"ENSMUSG00000125258","","",""
"ENSMUSG00000140301","","",""
"ENSMUSG00000120350","Gm56947","",""
"ENSMUSG00000092471","Cyp21a2-ps","",""
"ENSMUSG00000125298","","",""
"ENSMUSG00000109357","Gm45236","",""
"ENSMUSG00000125302","","",""
"ENSMUSG00000033917","Gde1","ENSG00000006007","GDE1"
"ENSMUSG00000092202","Stk19-ps1","",""
"ENSMUSG00000129330","","",""
"ENSMUSG00000116560","Gm2808","",""
"ENSMUSG00000122905","","",""
"ENSMUSG00000123031","","",""
"ENSMUSG00000116868","Gm29721","",""
"ENSMUSG00000122542","","",""
"ENSMUSG00000093880","Tmem181c-ps","",""
"ENSMUSG00000122821","","",""
"ENSMUSG00000033904","Ccp110","ENSG00000103540","CCP110"
"ENSMUSG00000122579","","",""
"ENSMUSG00000118494","Gm52994","",""
"ENSMUSG00000116812","Gm2792","",""
"ENSMUSG00000107628","Gm44282","",""
"ENSMUSG00000108180","Gm44141","",""
"ENSMUSG00000116719","Gm29719","",""
"ENSMUSG00000087897","Gm25283","ENSG00000201554","Y_RNA"
"ENSMUSG00000015053","Gata2","ENSG00000179348","GATA2"
"ENSMUSG00000092384","Gm4189","",""
"ENSMUSG00000116992","Gm29719","",""
"ENSMUSG00000029059","Prxl2b","ENSG00000157870","PRXL2B"
"ENSMUSG00002075545","Gm56341","",""
"ENSMUSG00000026172","Bcs1l","ENSG00000074582","BCS1L"
"ENSMUSG00000085912","Trp53cor1","",""
"ENSMUSG00000125336","","",""
"ENSMUSG00000112526","Gm35865","",""
"ENSMUSG00000125345","","",""
"ENSMUSG00000125351","","",""
"ENSMUSG00000092593","Gm20492","",""
"ENSMUSG00000028763","Hspg2","ENSG00000142798","HSPG2"
"ENSMUSG00000125375","","",""
"ENSMUSG00000107776","Gm44388","",""
"ENSMUSG00000130316","","",""
"ENSMUSG00000125391","","",""
"ENSMUSG00000048206","Dnajb8","ENSG00000179407","DNAJB8"
"ENSMUSG00000129971","","",""
"ENSMUSG00000120427","Gm56951","",""
"ENSMUSG00000130017","","",""
"ENSMUSG00000033216","Eefsec","ENSG00000132394","EEFSEC"
"ENSMUSG00000129933","","",""
"ENSMUSG00000130432","","",""
"ENSMUSG00000130154","","",""
"ENSMUSG00000026171","Rnf25","ENSG00000163481","RNF25"
"ENSMUSG00000130391","","",""
"ENSMUSG00000030982","Vps35l","ENSG00000103544","VPS35L"
"ENSMUSG00000125405","","",""
"ENSMUSG00000079505","Gm11131","",""
"ENSMUSG00000125415","","",""
"ENSMUSG00000125426","","",""
"ENSMUSG00000130272","","",""
"ENSMUSG00000130470","","",""
"ENSMUSG00000125447","","",""
"ENSMUSG00000130060","","",""
"ENSMUSG00000130353","","",""
"ENSMUSG00000125458","","",""
"ENSMUSG00000090588","Muc21","",""
"ENSMUSG00000125500","","",""
"ENSMUSG00000092171","4833427F10Rik","",""
"ENSMUSG00000125942","","",""
"ENSMUSG00000123183","","",""
"ENSMUSG00000121489","","",""
"ENSMUSG00000126043","","",""
"ENSMUSG00000125311","","",""
"ENSMUSG00000087443","Ppp1r18os","",""
"ENSMUSG00000044787","Spata32","ENSG00000184361","SPATA32"
"ENSMUSG00000125389","","",""
"ENSMUSG00000084998","Gm16279","",""
"ENSMUSG00000020941","Map3k14","ENSG00000006062","MAP3K14"
"ENSMUSG00000107472","Gm44265","",""
"ENSMUSG00002075885","Gm54584","",""
"ENSMUSG00000107561","Gm44264","",""
"ENSMUSG00000073209","Klf14","ENSG00000266265","KLF14"
"ENSMUSG00000128648","","",""
"ENSMUSG00000138223","","",""
"ENSMUSG00000065610","Mir29a","ENSG00000284032","MIR29A"
"ENSMUSG00000065604","Mir29b-1","ENSG00000283797","MIR29B1"
"ENSMUSG00000097998","Gm27019","",""
"ENSMUSG00000137027","","",""
"ENSMUSG00000104030","5330406M23Rik","",""
"ENSMUSG00000085287","4833418N02Rik","",""
"ENSMUSG00000125563","","",""
"ENSMUSG00000081450","Gm11700","",""
"ENSMUSG00000086922","Gm13835","",""
"ENSMUSG00000082313","Gm11701","",""
"ENSMUSG00000125573","","",""
"ENSMUSG00000103220","Gm37728","",""
"ENSMUSG00000106867","Gm43800","",""
"ENSMUSG00000086282","Sox5os4","",""
"ENSMUSG00000027425","Kat14","ENSG00000149474","KAT14"
"ENSMUSG00000086731","Sox5os5","",""
"ENSMUSG00000087850","Gm22792","",""
"ENSMUSG00000112666","Gm48485","",""
"ENSMUSG00002076505","Gm54776","",""
"ENSMUSG00000056445","Hoxaas2","",""
"ENSMUSG00000087626","Gm15050","",""
"ENSMUSG00000125601","","",""
"ENSMUSG00000101451","Gm29430","",""
"ENSMUSG00000086898","Itpr3os","",""
"ENSMUSG00000125603","","",""
"ENSMUSG00000087658","Hotairm1","",""
"ENSMUSG00000033276","Stk36","ENSG00000163482","STK36"
"ENSMUSG00000125617","","",""
"ENSMUSG00000034247","Plekhm1","ENSG00000225190","PLEKHM1"
"ENSMUSG00000085696","Hoxaas3","",""
"ENSMUSG00000125624","","",""
"ENSMUSG00000121997","","",""
"ENSMUSG00000122029","","",""
"ENSMUSG00000087478","4930506C21Rik","",""
"ENSMUSG00000108128","4922502N22Rik","",""
"ENSMUSG00000125646","","",""
"ENSMUSG00000125652","","",""
"ENSMUSG00000119988","5430427G11Rik","",""
"ENSMUSG00000122064","","",""
"ENSMUSG00000097742","Gm26535","",""
"ENSMUSG00000122094","","",""
"ENSMUSG00000122120","","",""
"ENSMUSG00000122200","","",""
"ENSMUSG00000122205","","",""
"ENSMUSG00000098387","Pet117","ENSG00000232838","PET117"
"ENSMUSG00000090565","4930405O22Rik","",""
"ENSMUSG00000122219","","",""
"ENSMUSG00000026885","Ttll11","ENSG00000175764","TTLL11"
"ENSMUSG00000141265","","",""
"ENSMUSG00000034255","Arhgap27","ENSG00000159314","ARHGAP27"
"ENSMUSG00000141310","","",""
"ENSMUSG00000125715","","",""
"ENSMUSG00000141315","","",""
"ENSMUSG00000105297","1700052H01Rik","",""
"ENSMUSG00000125738","","",""
"ENSMUSG00000122250","","",""
"ENSMUSG00000125739","","",""
"ENSMUSG00000092203","1110038B12Rik","",""
"ENSMUSG00000122258","","",""
"ENSMUSG00000125746","","",""
"ENSMUSG00000122262","","",""
"ENSMUSG00000099134","Mir7018","",""
"ENSMUSG00000028454","Pigo","ENSG00000165282","PIGO"
"ENSMUSG00000122266","","",""
"ENSMUSG00000122302","","",""
"ENSMUSG00000100219","1700054K19Rik","",""
"ENSMUSG00000141343","","",""
"ENSMUSG00000125769","","",""
"ENSMUSG00000125789","","",""
"ENSMUSG00000086838","Gm16212","",""
"ENSMUSG00000141347","","",""
"ENSMUSG00000105837","Gm35986","",""
"ENSMUSG00000090088","Gm15934","",""
"ENSMUSG00000125817","","",""
"ENSMUSG00000125823","","",""
"ENSMUSG00000122332","","",""
"ENSMUSG00000112513","4930422I22Rik","",""
"ENSMUSG00000122366","","",""
"ENSMUSG00000122389","","",""
"ENSMUSG00000122397","","",""
"ENSMUSG00000097583","6430590A07Rik","",""
"ENSMUSG00000101553","1700049E22Rik","",""
"ENSMUSG00000141375","","",""
"ENSMUSG00000125850","","",""
"ENSMUSG00000141385","","",""
"ENSMUSG00000107106","Gm43760","",""
"ENSMUSG00000125855","","",""
"ENSMUSG00000106994","Gm10829","",""
"ENSMUSG00000125863","","",""
"ENSMUSG00000026895","Ndufa8","ENSG00000119421","NDUFA8"
"ENSMUSG00000141390","","",""
"ENSMUSG00000097069","Gm16998","",""
"ENSMUSG00000125908","","",""
"ENSMUSG00000141409","","",""
"ENSMUSG00000037259","Dzank1","ENSG00000089091","DZANK1"
"ENSMUSG00000121347","Gm2011","",""
"ENSMUSG00000125933","","",""
"ENSMUSG00000111924","4930556N09Rik","",""
"ENSMUSG00000141420","","",""
"ENSMUSG00000141427","","",""
"ENSMUSG00000141434","","",""
"ENSMUSG00000122456","","",""
"ENSMUSG00000103587","Gm38326","",""
"ENSMUSG00000141464","","",""
"ENSMUSG00000082279","Gm12870","",""
"ENSMUSG00000105838","4930425O10Rik","",""
"ENSMUSG00000122476","","",""
"ENSMUSG00000126023","","",""
"ENSMUSG00000028614","Ndc1","ENSG00000058804","NDC1"
"ENSMUSG00000122497","","",""
"ENSMUSG00000043340","6530409C15Rik","",""
"ENSMUSG00000020496","Rnf187","",""
"ENSMUSG00000126032","","",""
"ENSMUSG00000112639","A730063M14Rik","",""
"ENSMUSG00000122521","","",""
"ENSMUSG00000122523","","",""
"ENSMUSG00000036964","Trim17","ENSG00000162931","TRIM17"
"ENSMUSG00000122561","","",""
"ENSMUSG00000126072","","",""
"ENSMUSG00000122570","","",""
"ENSMUSG00000107503","Gm44009","",""
